Q,Toxicity_score,T,Toxicity_score
Read in order. 1. https://www.breitbart.com/politics/2020/04/06/gop-gears-up-for-next-relief-fight-democrats-want-the-federal-government-to-take-over-elections/  2. https://www.foxnews.com/opinion/coronavirus-elections-wisconsin-democrats-harmeet-dhillon  3. https://twitter.com/realDonaldTrump/status/1247861952736526336  Why did WHO make several strong recommendation NOT TO impose a travel ban? Why did select [D] govs ban the use of hydroxychloroquine [key]? Why does FAKE NEWS push anti-hydroxychloroquine [fear tactics re: use]? Why was impeachment pushed through H fast? [did they count on R’s blocking new witnesses?] Time sensitive? Why? When did [BIDEN] become the front runner? Why was this critically important? What happened directly after? WHO BENEFITS THE MOST? EVERYTHING AT STAKE. When everything else FAILED…. DO YOU ATTEMPT TO CHEAT? Welcome to the [D][People’s Republic of China] party. The Silent War continues.. [6+] Q,0.1806149,https://t.co/ykwoWfQfCf,0.058375463
"The entire world is watching. Patriots from around the world are praying for AMERICA. We are all bound by a feeling deep inside, a feeling that cannot be publicly expressed for fear of ridicule, a feeling that challenges the mainstream (narrative), against that which we are told to accept and dare not question, put simply, that people are being abused by those in power and time is running out.  Remember the battles of Lexington and Concord - ""Give Me Liberty or Give Me Death!"" For far too long we have been silent and allowed our bands of strength, that we once formed to defend FREEDOM and LIBERTY, to deteriorate.  We became divided. We became weak. We elected TRAITORS to govern us. We allowed EVIL to prey on us. Those who claimed to represent us gave us false hope, made false promises. The evil and corruption only grew. —————————— This is more than party politics. This is about restoring OLD GLORY. This is about saving our land and our people from those who wish us harm. This is about preserving our REPUBLIC.  This is about preserving our SAFETY. This is about restoring our STRENGTH.  This is about LIFE, LIBERTY, and the PURSUIT OF HAPPINESS. This is about PROTECTING our children. THIS IS ABOUT SAVING AMERICA. We are all God's children. We are, FATHERS. We are, MOTHERS. We are, DAUGHTERS. We are, SONS. We are, BROTHERS. We are, SISTERS. We do not look at race. We do not look at skin color. We are UNITED in these STATES OF AMERICA. We are, and will always be, PATRIOTS. WE MUST RISE AGAIN. WE MUST UNITE AGAIN. WE MUST FIGHT AGAIN. FOR GOD & COUNTRY. GOD BLESS AMERICA. WWG1WGA!!! Q",0.3478905,https://t.co/HmWa7WXZQr,0.047925558
">Decide for yourself (be free from outside opinion). >Decide for yourself (be objective in your conclusions). >Decide for yourself (be true in your own beliefs). >Decide for yourself (be open to following the facts). >Decide for yourself (be strong in defending your beliefs). >Decide for yourself (be resistant to blindly accepting fact-less statements). Those who attack you. Those who mock you. Those who cull you. Those who control you. Those who label you. Do they represent you? Or, do they represent themselves (in some form)?  Mental Enslavement.  The Great Awakening ('Freedom of Thought’), was designed and created not only as a backchannel to the public (away from the longstanding ‘mind’ control of the corrupt & heavily biased media) to endure future events through transparency and regeneration of individual thought (breaking the chains of ‘group-think’), but, more importantly, aid in the construction of a vehicle (a ‘ship’) that provides the scattered (‘free thinkers’) with a ‘starter’ new social-networking platform which allows for freedom of thought, expression, and patriotism or national pride (the feeling of love, devotion and sense of attachment to a homeland and alliance with other citizens who share the same sentiment). When ‘non-dogmatic’ information becomes FREE & TRANSPARENT it becomes a threat to those who attempt to control the narrative and/or the stable.  When you are awake, you stand on the outside of the stable (‘group-think’ collective), and have ‘free thought’.  ""Free thought"" is a philosophical viewpoint which holds that positions regarding truth should be formed on the basis of logic, reason, and empiricism, rather than authority, tradition, revelation, or dogma.  When you are awake, you are able to clearly see. The choice is yours, and yours alone. Trust and put faith in yourself. You are not alone and you are not in the minority. Difficult truths will soon see the light of day. WWG1WGA!!! Q",0.182898,....must read for anybody looking for U.S. Security and Protection. Go get it now and make Tom a Top Best Seller — he deserves it!,0.064759545
"A person(s) value: 1. vote 2. monetary value (tax contribution) 3.  Why is 'free thought' ridiculed, challenged, and threatened when a person is opposed to the 'mainstream-narrative'? [2] remains fixed (degree allowable by 'economic recession/expansion') [1] remains a variable [1] dependent on a 'controlled' system of information dissemination  What happens when 90% of the media is controlled/owned by (6) corporations? What happens when those same corporations are operated and controlled by a political ideology?  What happens when the news is no longer free from bias?  What happens when the news is no longer reliable and independent?  What happens when the news is no longer trustworthy? What happens when the news simply becomes an extension/arm of a political party? Fact becomes fiction? Fiction becomes fact? When does news become propaganda? Identity creation? How does the average person, who is under constant financial stress (by design), find time to research and discern fact v fiction?  Majority of people more prone to believe someone in power sitting behind a big brand ‘news’ name? Do people [human psyche] tend to follow the ‘majority/mainstream viewpoint’ in fear of being isolated and/or shunned? ‘Mainstream’ is used for a reason [dominate trend in opinion]. [If majority of people believe ‘x’ then ‘x’ must be validated / true] Why do ‘mainstream’ media heads, within different orgs, always use the same keywords and/or catch phrases?  Coordinated? By who? Outside entity providing instructions? Do they count on the fact that people [human psyche] are more prone to believe something if heard over-and-over again by different ‘trusted’ sources?  Do ‘echo chamber’ tactics provide validation / credibility to the topic/point being discussed?  Threat to intellectual freedom?  Would control over[of] these institutions/organizations allow for the mass control of a populations viewpoint re: a desired topic?  Read again – digest.  Would control over[of] these institutions/organizations allow for the mass control of a populations viewpoint re: a desired topic?  Logical thinking.  Why, after the election of 2016, did [D]’s and media corps jumpstart a [coordinated & planned] divisive blitz intended to create falsehoods re: illegitimacy of election, character assassination of POTUS through sexism, racism, every other ‘ism’?  Pre/post 2016 election? Why were violent [masked] terror orgs such as Antifa immediately created/funded? Why were these orgs tasked w/ immediate intimidation/shut down of any pro-POTUS rally[s] and/or events?  Why were marches immediately organized to counter and silence pro-POTUS rally[s] and/or events? Why were marches immediately organized which divided people into sex/gender, race, [ism]? When you control the levers of news dissemination, you control the narrative. Control of the narrative = power When you are blind, what do you see? They want you divided. Divided by religion. Divided by sex. Divided by political affiliation.  Divided by class. When you are divided, and angry, and controlled, you target those ‘different’ from you, not those responsible [controllers]. Divided you are weak. Divided you pose no threat to their control.  When ‘non-dogmatic’ information becomes FREE & TRANSPARENT it becomes a threat to those who attempt to control the narrative and/or stable [livestock kept – sheep]. When you are awake, you stand on the outside of the stable (‘group-think’ collective), and have ‘free thought’.  ""Free thought"" is a philosophical viewpoint which holds that positions regarding truth should be formed on the basis of logic, reason, and empiricism, rather than authority, tradition, revelation, or dogma.  THIS REPRESENTS A CLEAR AND PRESENT DANGER TO THE CONSTITUTIONAL REPUBLIC OF THE UNITED STATES OF AMERICA. Q",0.14575312,"Retired Ice Director Tom Homan knows more about the Border and Border Security than anyone. He’s a tough guy, but a good guy - and as smart as they come. His new book, “Defend The Border and Save Lives: Solving Our Most Important Humanitarian and Security Crisis” is a....",0.1162731
https://twitter.com/Ir0nbelly/status/1243635945045479426  This is not another [4] year election. Q,0.033696394,DRAIN THE SWAMP!,0.31860226
[infiltration instead of invasion] Q,0.32691184,"Yesterday was a BIG day for Justice in the USA. Congratulations to General Flynn, and many others. I do believe there is MUCH more to come! Dirty Cops and Crooked Politicians do not go well together!",0.36694446
https://www.nytimes.com/1863/09/16/archives/presidents-proclamation-the-habeas-corpus-suspended-throughout-the.html  2381.Treason. 2382.Misprision of treason. 2383.Rebellion or insurrection. 2384.Seditious conspiracy. 2385.Advocating overthrow of Government. 2386.Registration of certain organizations. 2387.Activities affecting armed forces generally. 2388.Activities affecting armed forces during war. 2389.Recruiting for service against United States. 2390.Enlistment to serve against United States. https://uscode.house.gov/view.xhtml?path=/prelim@title18/part1/chapter115&edition=prelim  Q,0.18069224,I will be interviewed on @foxandfriends at 8:00 A.M. Enjoy!,0.15632558
https://twitter.com/Education4Libs/status/1243022336137351169  The Silent War continues.. Q,0.071711674,https://t.co/gQf2WFmQiC https://t.co/6ZqJ8AAlRc,0.038462482
https://dailycaller.com/2020/03/10/farrell-spygate-could-make-watergate-look-like-a-third-rate-burglary/  The key that opens all doors. The 'Start'. Q,0.022905156,https://t.co/914FsNsbu7,0.06998614
https://twitter.com/RepAndyHarrisMD/status/1242178705050480640  PREVENT [[D] party destruction] BY ANY MEANS NECESSARY. These people are sick! Nothing can stop what is coming. Nothing. Q,0.3812681,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children. Congratulations, and thank you! https://t.co/3jM5GfSvfg https://t.co/dvh1MnzcFK",0.06627484
"“the CHINA virus” Worth remembering: https://www.youtube.com/watch?v=aeVrMniBjSc  Wuhan Institute of Virology [geo location]? [1st biosafety lvl 4 lab – 2015] City/Province origin – hot zone [geo location]? https://www.justice.gov/opa/pr/harvard-university-professor-and-two-chinese-nationals-charged-three-separate-china-related   “Unbeknownst to Harvard University beginning in 2011, Lieber became a “Strategic Scientist” at [Wuhan] University of Technology (WUT) in China and was a contractual participant in China’s Thousand Talents Plan from in or about 2012 to 2017.” [rapid spread] https://www.theepochtimes.com/the-closing-of-21-million-cell-phone-accounts-in-china-may-suggest-a-high-ccp-virus-death-toll_3281291.html  >End POTUS rally(s)? >End POTUS econ gains? >End POTUS unemployment gains? >End POTUS [A, B, C, D, ……]? [weaken prior to P_elec?] >Delay US/China trade negotiations?  [China pref Biden[+VP] as P?] >Shelter [Biden] public appearances? >Shelter [Biden] debate(s)? >Push new/revised P_2020 > vote by mail? [unsecure] https://twitter.com/TomFitton/status/1242071506445885441  >Push [D] ‘wish list’ [unrelated] items CV Bill [voting amends]? https://twitter.com/SenTomCotton/status/1242169734763819011  What is the mathematical probability this occurs [the ‘time bomb’ explodes] at the exact point in time that allows for maximum damage [above] prior to the P_elec? Outside of standard deviation? WHO BENEFITS THE MOST? [Mueller failed] [Impeachment failed] >Why was it critically important impeachment be rushed in the House? [MSM[D party]/Hollywood narrative(s) failed] [THE COUP FAILED] [D] party leading nominee established [super T] prior to lock-down [take-over]? [Sanders ELIM_Biden_FRONT] Occam's razor simply states that of any given set of explanations for an event occurring, the simplest one is most likely the correct one.  Q",0.12736979,"....are getting caught doing very evil things, and Republicans should take note. This was grave misconduct by the Obama Justice Department! @GovChristie",0.336429
https://www.youtube.com/watch?v=_MK0j765ko4  Do not fear. Q,0.03964207,"Congratulations to former Governor of New Jersey, Chris Christie, and all others involved, on a complete and total exoneration (with a 9-0 vote by the U.S. Supreme Court) on the Obama DOJ Scam referred to as “Bridgegate.” The Democrats....",0.14888944
>>8358831 GOD WINS,0.14917324,"As you know, I designated this day to be a National Day of Prayer. As our Nation heals, our Spirit has never been Stronger! https://t.co/WWhvzsSDWq",0.051815297
https://twitter.com/RainbowFairy12/status/1236943098103713793  +comments Per MSM [Fake News]: (person in the basement - LARP) who simply asks(ed) questions on a forum [imageboard] that generates(ed) continued [massive (thousands)] MSM attacks & WW movement [Great Awakening]? Logical thinking. Backchannels are important when the 'news' itself is untrustworthy [controlled]. WWG1WGA!!! Q,0.09385412,https://t.co/lZYGaD72Og,0.1220255
https://twitter.com/realDonaldTrump/status/1236980284744241154  Silent running is a tactic used when…. Q,0.07202936,The Fake News has reached an all time high!,0.18914318
Nothing can stop what is coming. Nothing! Rig for Red. Q,0.08209414,"....to it, as appropriate. The Task Force will also be very focused on Vaccines &amp; Therapeutics. Thank you!",0.07818446
